0.0,-122.3573469,37.61362014,0.178029149148,0.1917811222,-0.7306388932,297.8788008
1.00834,-122.3573469,37.61362014,0.178029103763,0.1917610788,-0.7306452991,297.878801
2.01667,-122.3573469,37.61362014,0.178029000406,0.1917088254,-0.7306551387,297.8788016
3.01667,-122.3573469,37.61362014,0.178028876748,0.1916299239,-0.7306659338,297.8788025
4.05834,-122.3573469,37.61362014,0.178028768148,0.1915612162,-0.7306754938,297.8788033
5.00837,-122.3573469,37.61362014,0.178028605354,0.1914441592,-0.7306902555,297.8788047
6.10837,-122.3573469,37.61362014,0.178028582647,0.1914329076,-0.730691995,297.8788048
6.99997,-122.3573469,37.61362014,0.178028285741,0.1911794344,-0.7307176491,297.8788078
7.99997,-122.3573469,37.61362014,0.178028151599,0.1910425277,-0.730731051,297.8788094
9.00837,-122.3573469,37.61362014,0.178028011909,0.1908840533,-0.7307446396,297.8788113
9.99997,-122.3573469,37.61362014,0.178027849968,0.1907001613,-0.7307599057,297.8788134
11.01667,-122.3573469,37.61362014,0.1780278158,0.1904952756,-0.7307631034,297.8788159
12.00837,-122.3573469,37.61362014,0.178027771848,0.1904144042,-0.7307713627,297.8788169
13.00837,-122.3573469,37.61362014,0.17802763926,0.1906318788,-0.7307842756,297.8788142
13.99997,-122.3573469,37.61362014,0.178027498747,0.1908297143,-0.7307971362,297.8788118
15.00837,-122.3573469,37.61362014,0.178027347567,0.1910335545,-0.7308106817,297.8788092
16.27497,-122.3573469,37.61362014,0.17802718651,0.1912187846,-0.7308248731,297.878807
17.00837,-122.3573469,37.61362014,0.178027077605,0.1914522852,-0.7308390414,297.8788041
18.16667,-122.3573469,37.61362014,0.178026970834,0.191734681,-0.7308502788,297.8788006
19.00837,-122.3573469,37.61362014,0.178026870006,0.1919730318,-0.730862856,297.8787977
20.02497,-122.3573469,37.61362014,0.178026768172,0.1922324734,-0.7308751784,297.8787945
21.01667,-122.3573469,37.61362014,0.178026638876,0.1925075108,-0.7308887172,297.8787912
22.06667,-122.3573469,37.61362014,0.17802653945,0.1928040063,-0.7309026835,297.8787875
22.99997,-122.3573469,37.61362014,0.178026377114,0.1930858328,-0.7309181832,297.8787841
