0.0,-122.3573469,37.61362014,0.0584085135,0.1917811222,-0.7306388932,297.8788008
1.00834,-122.3573469,37.61362014,0.05840849861,0.1917610788,-0.7306452991,297.878801
2.01667,-122.3573469,37.61362014,0.0584084647,0.1917088254,-0.7306551387,297.8788016
3.01667,-122.3573469,37.61362014,0.05840842413,0.1916299239,-0.7306659338,297.8788025
4.05834,-122.3573469,37.61362014,0.0584083885,0.1915612162,-0.7306754938,297.8788033
5.00837,-122.3573469,37.61362014,0.05840833509,0.1914441592,-0.7306902555,297.8788047
6.10837,-122.3573469,37.61362014,0.05840832764,0.1914329076,-0.730691995,297.8788048
6.99997,-122.3573469,37.61362014,0.05840823023,0.1911794344,-0.7307176491,297.8788078
7.99997,-122.3573469,37.61362014,0.05840818622,0.1910425277,-0.730731051,297.8788094
9.00837,-122.3573469,37.61362014,0.05840814039,0.1908840533,-0.7307446396,297.8788113
9.99997,-122.3573469,37.61362014,0.05840808726,0.1907001613,-0.7307599057,297.8788134
11.01667,-122.3573469,37.61362014,0.05840807605,0.1904952756,-0.7307631034,297.8788159
12.00837,-122.3573469,37.61362014,0.05840806163,0.1904144042,-0.7307713627,297.8788169
13.00837,-122.3573469,37.61362014,0.05840801813,0.1906318788,-0.7307842756,297.8788142
13.99997,-122.3573469,37.61362014,0.05840797203,0.1908297143,-0.7307971362,297.8788118
15.00837,-122.3573469,37.61362014,0.05840792243,0.1910335545,-0.7308106817,297.8788092
16.27497,-122.3573469,37.61362014,0.05840786959,0.1912187846,-0.7308248731,297.878807
17.00837,-122.3573469,37.61362014,0.05840783386,0.1914522852,-0.7308390414,297.8788041
18.16667,-122.3573469,37.61362014,0.05840779883,0.191734681,-0.7308502788,297.8788006
19.00837,-122.3573469,37.61362014,0.05840776575,0.1919730318,-0.730862856,297.8787977
20.02497,-122.3573469,37.61362014,0.05840773234,0.1922324734,-0.7308751784,297.8787945
21.01667,-122.3573469,37.61362014,0.05840768992,0.1925075108,-0.7308887172,297.8787912
22.06667,-122.3573469,37.61362014,0.0584076573,0.1928040063,-0.7309026835,297.8787875
22.99997,-122.3573469,37.61362014,0.05840760404,0.1930858328,-0.7309181832,297.8787841
24.03337,-122.3573469,37.61362014,0.05840756082,0.1934004431,-0.7309324319,297.8787802
25.02497,-122.3573469,37.61362014,0.05840751071,0.1937286429,-0.7309491558,297.8787762
26.00837,-122.3573469,37.61362014,0.05840746214,0.1940559533,-0.7309651484,297.8787722
27.02497,-122.3573469,37.61362014,0.05840740604,0.1944091554,-0.730983557,297.8787679
28.04997,-122.3573469,37.61362014,0.05840735263,0.1947849323,-0.7310007405,297.8787633
29.23337,-122.3573469,37.61362014,0.05840729876,0.1951421112,-0.7310184253,297.8787589
29.99997,-122.3573469,37.61362014,0.05839372559,0.19542284,-0.733226207,297.8787482
31.00837,-122.3573469,37.61362014,0.05839348903,0.1953804201,-0.7332910272,297.8787485
32.02497,-122.3573469,37.61362014,0.05839337956,0.1953817813,-0.7333099411,297.8787484
33.06667,-122.3573469,37.61362014,0.0583912921,0.1953786008,-0.7336914085,297.8787443
34.04997,-122.3573474,37.61362037,0.0584156049,0.1954291261,-0.729656966,297.8786988
35.04167,-122.3573507,37.61362176,0.05846201156,0.1956069128,-0.7231601664,297.8782273
36.04167,-122.3573609,37.61362603,0.05854401129,0.1961154343,-0.7136877459,297.8761802
37.04167,-122.3573826,37.61363516,0.05867718976,0.1969619752,-0.7012533827,297.8712826
38.05837,-122.3574251,37.613653,0.05889064921,0.1984951924,-0.6848275389,297.8602914
39.04997,-122.3574955,37.61368259,0.05919690634,0.2009920848,-0.6661104273,297.83909
40.02497,-122.3576001,37.61372643,0.05953755434,0.2042924838,-0.6602899054,297.8031678
41.03337,-122.3577496,37.61378904,0.06000699566,0.2168846497,-0.6596009753,297.7452848
42.03337,-122.3579383,37.61386782,0.06066250122,0.2205551488,-0.6549956856,297.6674175
43.04167,-122.3581687,37.61396372,0.06151856252,0.2039187857,-0.6529302415,297.5681459
44.03337,-122.3584317,37.61407276,0.06263865466,0.2218656716,-0.644238509,297.4487395
45.01667,-122.3587295,37.61419562,0.06403636704,0.2149321549,-0.6375121383,297.3143356
46.03337,-122.3590815,37.61434015,0.06590387585,0.2681271469,-0.6236945416,297.1554276
47.04167,-122.3594664,37.61449727,0.06771474368,0.2877210997,-0.6585891595,297.0015221
48.04997,-122.3598889,37.61466872,0.07045856948,0.2885350204,-0.6085396428,296.8403769
